Albini (np) 	Albini (np.cog.mf) 
albino	albino (adj) 
albino	albino (n) 
albino	albino (n.GD) 
Albiol (np) 	Albiol (np.cog.mf) 
albite	albita (n.f) 
Albrecht_Dürer (np) 	Alberto_Durero (np.ant) 
album	álbum (n.m) 
albumin	albúmina (n.f) 
alcaline	alcalino (adj) 
Alcántara (np) 	Alcántara (np.cog.mf) 
Alcaraz (np) 	Alcaraz (np.cog.mf) 
Alceo (np) 	Alceo (np.ant) 
alchemic	alquímico (adj) 
alchemist	alquimista (n.mf) 
alchemy	alquimia (n.f) 
Alcia (np) 	Alcia (np.ant) 
Alcibíades (np) 	Alcibíades (np.ant) 
Alcides (np) 	Alcides (np.ant) 
Alcira (np) 	Alcira (np.ant) 
alcohol	alcohol (n.m) 
alcohol_content	graduación (n.f) 
alcoholic	alcohólico (adj) 
alcoholism	alcoholismo (n.m) 
alcove	alcoba (n.f) 
Alcuino (np) 	Alcuino (np.ant) 
Aldair (np) 	Aldair (np.ant) 
Aldana (np) 	Aldana (np.ant) 
Alda (np) 	Alda (np.ant) 
Aldebar (np) 	Aldebar (np.ant) 
aldehyde	aldehído (n.m) 
Aldemar (np) 	Aldemar (np.ant) 
Alden (np) 	Alden (np.ant) 
Alderico (np) 	Alderico (np.ant) 
Aldo (np) 	Aldo (np.ant) 
Aldonza (np) 	Aldonza (np.ant) 
Aleah (np) 	Aleah (np.ant) 
Aleandra (np) 	Aleandra (np.ant) 
Aleardo (np) 	Aleardo (np.ant) 
Alec (np) 	Alec (np.ant) 
Aleixandre (np) 	Aleixandre (np.cog.mf) 
Alejandra (np) 	Alejandra (np.ant) 
Alejandrina (np) 	Alejandrina (np.ant) 
Alejandrino (np) 	Alejandrino (np.ant) 
Alejandro (np) 	Alejandro (np.ant) 
Alejo (np) 	Alejo (np.ant) 
Alek (np) 	Alek (np.ant) 
Aleksandr (np) 	Aleksandr (np.ant) 
Alelf (np) 	Alelf (np.ant) 
Alena (np) 	Alena (np.ant) 
Alenda (np) 	Alenda (np.ant) 
Alenka (np) 	Alenka (np.ant) 
Alen (np) 	Alen (np.ant) 
Ale (np) 	Ale (np.ant) 
Alenyani (np) 	Alenyani (np.ant) 
Alepio (np) 	Alepio (np.ant) 
alert	alerta (n.f) 
alert	alertar (vblex) 
Alesandra (np) 	Alesandra (np.ant) 
Alesia (np) 	Alesia (np.ant) 
Alesio (np) 	Alesio (np.ant) 
Alesis (np) 	Alesis (np.ant) 
Alessandra (np) 	Alessandra (np.ant) 
Alessandro (np) 	Alessandro (np.ant) 
Alessa (np) 	Alessa (np.ant) 
Aleta (np) 	Aleta (np.ant) 
Aleutian_Islands (np) 	Islas_Aleutianas (np.loc.f) 
Alex	Alex (np) 
Àlex	Àlex (np) 
Alexander	Alexander (np) 
Alexander (np) 	Alexander (np.ant) 
Alexander_the_Great (np) 	Alejandro_Magno (np.ant) 
Alexandra	Alexandra (np) 
Alexandra (np) 	Alexandra (np.ant) 
Alexandrea (np) 	Alexandrea (np.ant) 
Alexandre_Dumas (np) 	Alejandro_Dumas (np.ant) 
Alexandre (np) 	Alexandre (np.ant) 
Alexandria (np) 	Alexandria (np.ant) 
Alexandrie (np) 	Alexandrie (np.ant) 
Alexandrine (np) 	Alexandrine (np.ant) 
Alexandr (np) 	Alexandr (np.ant) 
Alexandro (np) 	Alexandro (np.ant) 
Alexandros (np) 	Alexandros (np.ant) 
Alexa (np) 	Alexa (np.ant) 
Alexei (np) 	Alexei (np.ant) 
Alexey (np) 	Alexey (np.ant) 
Alexiana (np) 	Alexiana (np.ant) 
Alexia (np) 	Alexia (np.ant) 
Alexio (np) 	Alexio (np.ant) 
Alexis (np) 	Alexis (np.ant) 
Alex (np) 	Alex (np.ant) 
Álex (np) 	Álex (np.ant) 
Alexsandra (np) 	Alexsandra (np.ant) 
Alexus (np) 	Alexus (np.ant) 
Alexys (np) 	Alexys (np.ant) 
Alexzander (np) 	Alexzander (np.ant) 
Alfaro (np) 	Alfaro (np.cog.mf) 
Alfeo (np) 	Alfeo (np.ant) 
Alfia (np) 	Alfia (np.ant) 
Alfie (np) 	Alfie (np.ant) 
Alfi (np) 	Alfi (np.ant) 
Alfio (np) 	Alfio (np.ant) 
Alfonsina (np) 	Alfonsina (np.ant) 
Alfons (np) 	Alfons (np.ant) 
Alfonso (np) 	Alfonso (np.ant) 
Alfred (np) 	Alfred (np.ant) 
Alfredo (np) 	Alfredo (np.ant) 
Algarra (np) 	Algarra (np.cog.mf) 
algebra	álgebra (n.f) 
algebraic	algebraico (adj) 
algerian	argelino (adj) 
Algeria (np) 	Argelia (np.loc.f) 
Al_Gore (np) 	Al_Gore (np.ant) 
algorithm	algoritmo (n.m) 
algorithmic	algorítmico (adj) 
Aliaksandr (np) 	Aliaksandr (np.ant) 
Aliana (np) 	Aliana (np.ant) 
Alia (np) 	Alia (np.ant) 
alias	alias (n.m) 
alias (n.ND) 	alias (n.m.sp) 
Aliberta (np) 	Aliberta (np.ant) 
Aliberto (np) 	Aliberto (np.ant) 
Alicante (np) 	Alacant (np.loc.m) 
Alicante (np) 	Alicante (np.loc.m) 
Alice_in_Chains (np) 	Alice_in_Chains (np.al.m) 
Alice (np) 	Alice (np.ant) 
Alicia	Alicia (np) 
Alicia (np) 	Alicia (np.ant) 
Alida (np) 	Alida (np.ant) 
Alide (np) 	Alide (np.ant) 
Alidia (np) 	Alidia (np.ant) 
alien	alienígena (n.mf) 
alienate	alienar (vblex) 
alienation	alienación (n.f) 
alienation	enajenación (n.f) 
alien	extraterrestre (n.mf) 
alienism	extranjería (n.f) 
Aliénor (np) 	Aliénor (np.ant) 
align	alinear (vblex) 
Alijah (np) 	Alijah (np.ant) 
alike	igualmente (adv) 
alike	parecido (adj) 
Alimena (np) 	Alimena (np.ant) 
alimentary	alimentario (adj) 
alimentary	alimenticio (adj) 
Alina (np) 	Alina (np.ant) 
Aline (np) 	Aline (np.ant) 
Ali (np) 	Ali (np.ant) 
Alí (np) 	Alí (np.ant) 
Alio (np) 	Alio (np.ant) 
Alipio (np) 	Alipio (np.ant) 
Alira (np) 	Alira (np.ant) 
Alisa (np) 	Alisa (np.ant) 
Alisha (np) 	Alisha (np.ant) 
Alison (np) 	Alison (np.ant) 
Alissa (np) 	Alissa (np.ant) 
Alita (np) 	Alita (np.ant) 
Alit (np) 	Alit (np.ant) 
a_little_bit	un_poco (adv) 
alive	vivo (adj) 
Alivia (np) 	Alivia (np.ant) 
Alix (np) 	Alix (np.ant) 
Aliyah (np) 	Aliyah (np.ant) 
Aliya (np) 	Aliya (np.ant) 
Aliza (np) 	Aliza (np.ant) 
Alize (np) 	Alize (np.ant) 
alkaline	alcalino (adj) 
alkaloid	alcaloide (n.m) 
Alkos (np) 	Alkos (np.ant) 
Allah (np) 	Alá (np.ant) 
Allah (np) 	Allah (np.ant) 
Allan (np) 	Allan (np.ant) 
all_around	en_todas_partes (adv) 
all_autumn	todo_el_otoño (adv) 
all_day	todo_el_día (adv) 
allegation	alegación (n.f) 
allege	alegar (vblex) 
allegedly	presuntamente (adv) 
allegory	alegoría (n.f) 
Allegra (np) 	Allegra (np.ant) 
allegretto	allegretto (adv) 
Allegria (np) 	Allegria (np.ant) 
allegro	allegro (adv) 
allele	alelo (n.m) 
Allen (np) 	Allen (np.ant) 
Allen_wrench	llave_Allen (n.f) 
allergic	alérgico (adj) 
allergy	alergia (n.f) 
alleviate	aliviar (vblex) 
alleviation	atenuante (n.f) 
all_expenses_paid	con_todos_los_gastos_pagados (adv) 
alley	calleja (n.f) 
alley	callejón (n.m) 
alliance	alianza (n.f) 
Allie (np) 	Allie (np.ant) 
alligator	caimán (n.m) 
all_in_all	en_general (adv) 
all_in_one_breath	de_carrerilla (adv) 
Allison (np) 	Allison (np.ant) 
alliteration	aliteración (n.f) 
Allman (np) 	Allman (np.cog.mf) 
all_night	toda_la_noche (adv) 
allocation	asignación (n.f) 
all_of_a_sudden	de_repente (adv) 
allomorphic	alomórfico (adj) 
allopatric	alopátrico (adj) 
allophone	alófono (n.m) 
all_other_things_being_equal	a_igualdad_de_todo_lo_demás (adv) 
all_over	por_todas_partes (adv) 
all_over_the_world	en_todo_el_mundo (adv) 
all_over_town	por_toda_la_ciudad (adv) 
allowance	pensión (n.f) 
allow	dejar (vblex) 
allow	permitir (vblex) 
alloy	aleación (n.f) 
all-powerful	todopoderoso (adj) 
all (predet) 	todo (predet.GD.ND) 
all (prn.tn.mf) 	todo (prn.tn.f.pl) 
all (prn.tn.mf) 	todo (prn.tn.f.sg) 
all (prn.tn.mf) 	todo (prn.tn.m.ND) 
all (prn.tn.mf) 	todo (prn.tn.m.pl) 
all_right	bien (adv) 
all_that_glitters_is_not_gold	no_es_oro_todo_lo_que_reluce (ij) 
all_the_better	mucho_mejor (adv) 
all_the_less	mucho_menos (adv) 
all_the_more	mucho_más (adv) 
all_the_way	completamente (adv) 
all	todo (predet) 
allude	aludir (vblex) 
allusion	alusión (n.f) 
alluvial	aluvial (adj.mf) 
alluvium	aluvión (n.m) 
all_work_and_no_play_makes_Jack_a_dull_boy	el_campo_fértil_no_descansado,_tórnase_estéril (ij) 
ally	aliado (n) 
ally	aliado (n.GD) 
Ally (np) 	Ally (np.ant) 
Allyson (np) 	Allyson (np.ant) 
Allyssa (np) 	Allyssa (np.ant) 
al-Maliki (np) 	al-Maliki (np.cog.mf) 
almanac	almanaque (n.m) 
Almando (np) 	Almando (np.ant) 
Almandos (np) 	Almandos (np.ant) 
Alma (np) 	Alma (np.ant) 
Almira (np) 	Almira (np.ant) 
Almodóvar (np) 	Almodóvar (np.cog.mf) 
almond	almendra (n.f) 
almost	casi (adv) 
alms	limosna (n.f.pl) 
alms	limosna (n.f.sg) 
Almudena (np) 	Almudena (np.ant) 
Almunia_Amann (np) 	Almunia_Amann (np.cog.mf) 
Almunia (np) 	Almunia (np.cog.mf) 
Al (np) 	Al (np.ant) 
aloft	arriba (adv) 
Alomías (np) 	Alomías (np.ant) 
Alondra (np) 	Alondra (np.ant) 
alone	solo (adj) 
alone	sólo (adv) 
along	a_lo_largo_de (pr) 
along_with	junto_con (pr) 
Alonso (np) 	Alonso (np.ant) 
Alonso (np) 	Alonso (np.cog.mf) 
Alonzo (np) 	Alonzo (np.ant) 
alopecia	alopecia (n.f) 
Alor (np) 	Alor (np.ant) 
Alosnos (np) 	Alosnos (np.ant) 
a_lot	mucho (adv) 
a_lot_of (det.qnt) 	mucho (det.qnt.GD.ND) 
a_lot_of (det.qnt) 	un_mogollón_de (det.qnt.mf.sp) 
a_lot_of	mucho (det) 
alpha	alfa (n.f) 
alphabet	alfabeto (n.m) 
alphabetic	alfabético (adj) 
alphanumeric	alfanumérico (adj) 
Alphonse (np) 	Alphonse (np.ant) 
Alphonsine (np) 	Alphonsine (np.ant) 
Alphonso (np) 	Alphonso (np.ant) 
alpine	alpino (adj) 
Alpiniano (np) 	Alpiniano (np.ant) 
already	ya (adv) 
alright	bien (adv) 
Alsace (np) 	Alsacia (np.loc.f) 
also	también (adv) 
altaic	altaico (adj) 
Altaira (np) 	Altaira (np.ant) 
Altair (np) 	Altair (np.ant) 
Alta (np) 	Alta (np.ant) 
altar	altar (n.m) 
altarpiece	retablo (n.m) 
alter	alterar (vblex) 
alteration	alteración (n.f) 
altercation	altercado (n.m) 
alternate	alternar (vblex) 
alternation	alternancia (n.f) 
alternative	alternativa (n.f) 
alternative	alternativo (adj) 
alternatively	alternativamente (adv) 
alternative_medicine	medicina_natural (n.f) 
alternator	alternador (n.m) 
although	a_pesar_de_que (cnjadv) 
although	aun_cuando (cnjadv) 
although	aunque (cnjadv) 
although	si_bien (cnjadv) 
altimetry	altimetría (n.f) 
altitude	altitud (n.f) 
altitudinal	altitudinal (adj.mf) 
altocumulus	altocúmulo (n.m) 
altruism	altruismo (n.m) 
altruist	altruista (n.mf) 
altruistic	altruista (adj.mf) 
Alucio (np) 	Alucio (np.ant) 
alum	alumbre (n.m) 
alumina	alúmina (n.f) 
Alumine (np) 	Alumine (np.ant) 
aluminium	aluminio (n.m) 
aluminothermal	aluminotérmico (adj) 
aluminothermic	aluminotérmico (adj) 
aluminothermy	aluminotermia (n.f) 
aluminous	aluminoso (adj) 
aluminum	aluminio (n.m) 
Alum (np) 	Alum (np.ant) 
Alvarez (np) 	Alvarez (np.cog.mf) 
Alvar (np) 	Alvar (np.ant) 
Alvaro (np) 	Alvaro (np.ant) 
Álvaro (np) 	Álvaro (np.ant) 
alveolar	alveolar (adj.mf) 
Alvery (np) 	Alvery (np.ant) 
Alvin (np) 	Alvin (np.ant) 
Alvino (np) 	Alvino (np.ant) 
Alvis (np) 	Alvis (np.ant) 
always	siempre (adv) 
Alycia (np) 	Alycia (np.ant) 
Alysa (np) 	Alysa (np.ant) 
Alysha (np) 	Alysha (np.ant) 
Alyson (np) 	Alyson (np.ant) 
Alyssa (np) 	Alyssa (np.ant) 
al-Zawahiri (np) 	al-Zawahiri (np.cog.mf) 
Amable (np) 	Amable (np.ant) 
Amada (np) 	Amada (np.ant) 
Amadeo (np) 	Amadeo (np.ant) 
Amadeus (np) 	Amadeus (np.ant) 
Amadis (np) 	Amadis (np.ant) 
Amado (np) 	Amado (np.ant) 
Amador (np) 	Amador (np.ant) 
Amael (np) 	Amael (np.ant) 
Amaia (np) 	Amaia (np.ant) 
Amaja (np) 	Amaja (np.ant) 
amalgam	amalgama (n.f) 
amalgamation	amalgamación (n.f) 
Amalia (np) 	Amalia (np.ant) 
Amaline (np) 	Amaline (np.ant) 
Amalin (np) 	Amalin (np.ant) 
Amalio (np) 	Amalio (np.ant) 
Amal (np) 	Amal (np.ant) 
a.m.	a.m. (adv) 
Amancai (np) 	Amancai (np.ant) 
Amancay (np) 	Amancay (np.ant) 
Amancio (np) 	Amancio (np.ant) 
Amanda (np) 	Amanda (np.ant) 
Amandine (np) 	Amandine (np.ant) 
Amandio (np) 	Amandio (np.ant) 
Amando (np) 	Amando (np.ant) 
Amani (np) 	Amani (np.ant) 
Amano_Hiroshi	Amano_Hiroshi (np) 
Amapola (np) 	Amapola (np.ant) 
Amara (np) 	Amara (np.ant) 
Amaranta (np) 	Amaranta (np.ant) 
Amarante (np) 	Amarante (np.ant) 
Amarili (np) 	Amarili (np.ant) 
Amarilis (np) 	Amarilis (np.ant) 
Amari (np) 	Amari (np.ant) 
Amarion (np) 	Amarion (np.ant) 
Amaro (np) 	Amaro (np.ant) 
amateur	aficionado (n) 
amateur	aficionado (n.GD) 
amateurism	amateurismo (n.m) 
Amauger (np) 	Amauger (np.ant) 
Amauri (np) 	Amauri (np.ant) 
Amaury (np) 	Amaury (np.ant) 
Amaya (np) 	Amaya (np.ant) 
amazon	amazona (n.f) 
amazonite	amazonita (n.f) 
ambassador	embajador (n) 
ambassador	embajador (n.GD) 
amber	ámbar (n.m) 
Amber (np) 	Amber (np.ant) 
ambient	ambiental (adj.mf) 
ambiguity	ambigüedad (n.f) 
ambiguous	ambiguo (adj) 
ambilineal	ambilineal (adj.mf) 
ambition	ambición (n.f) 
ambitious	ambicioso (adj) 
ambivalence	ambivalencia (n.f) 
ambivalent	ambivalente (adj.mf) 
amblyopia	ambliopía (n.f) 
Ambra (np) 	Ambra (np.ant) 
Ambre (np) 	Ambre (np.ant) 
Ambroise (np) 	Ambroise (np.ant) 
ambrosia	ambrosía (n.f) 
Ambrosia (np) 	Ambrosia (np.ant) 
Ambrosine (np) 	Ambrosine (np.ant) 
Ambrosio (np) 	Ambrosio (np.ant) 
ambulance	ambulancia (n.f) 
Amedea (np) 	Amedea (np.ant) 
Amelia (np) 	Amelia (np.ant) 
Amelie (np) 	Amelie (np.ant) 
Amélie (np) 	Amélie (np.ant) 
Amelina (np) 	Amelina (np.ant) 
Amelio (np) 	Amelio (np.ant) 
amen	amén (n.m) 
amend	enmendar (vblex) 
amendment	enmienda (n.f) 
amendment	subsanación (n.f) 
amend	subsanar (vblex) 
amenity	amenidad (n.f) 
Amén (np) 	Amén (np.ant) 
amenorrhoea	amenorrea (n.f) 
american	americano (adj) 
American	americano (n) 
American	americano (n.GD) 
American	estadounidense (adj) 
American	estadounidense (n.mf) 
americanism	americanismo (n.m) 
America (np) 	América (np.loc.f) 
americium	americio (n.m) 
Américo (np) 	Américo (np.ant) 
amethyst	amatista (n.f) 
ametropia	ametropía (n.f) 
amicable	amigable (adj.mf) 
amicably	amistosamente (adv) 
amicably	cordialmente (adv) 
amid_a_lot_of_hype	a_bombo_y_platillo (adv) 
amid	entre (pr) 
Amiel (np) 	Amiel (np.ant) 
Amílcar (np) 	Amílcar (np.ant) 
a_million	un_millón (num.mf) 
Amina (np) 	Amina (np.ant) 
Aminda (np) 	Aminda (np.ant) 
amine	amina (n.f) 
Amine (np) 	Amine (np.ant) 
Amín (np) 	Amín (np.ant) 
amino_acid	aminoácido (n.m) 
amino	amino (adj.mf) 
Aminta (np) 	Aminta (np.ant) 
Amira (np) 	Amira (np.ant) 
Amir (np) 	Amir (np.ant) 
amitotic	amitótico (adj) 
Amman (np) 	Ammán (np.loc.m) 
ammeter	amperímetro (n.m) 
Ammiel (np) 	Ammiel (np.ant) 
ammonia	amoníaco (n.m) 
ammonium	amonio (n.m) 
Amneris (np) 	Amneris (np.ant) 
amnesty	amnistía (n.f) 
amoeba	ameba (n.f) 
a_moment	un_momento (adv) 
among	entre (pr) 
amongst	entre (pr) 
Amón (np) 	Amón (np.ant) 
Amorette (np) 	Amorette (np.ant) 
Amorina (np) 	Amorina (np.ant) 
Amor_Pérez (np) 	Amor_Pérez (np.cog.mf) 
amorphous	amorfo (adj) 
amortise	amortizar (vblex) 
amortizable	amortizable (adj.mf) 
Amós (np) 	Amós (np.ant) 
amount	cantidad (n.f) 
amount	importe (n.m) 
Amparo (np) 	Amparo (np.ant) 
ampelography	ampelografía (n.f) 
ampere	amperio (n.m) 
amperometry	amperometría (n.f) 
amphibian	anfibio (n.m) 
amphibious	anfibio (adj) 
amphibology	anfibología (n.f) 
amphitheatre	anfiteatro (n.m) 
ampicillin	ampicilina (n.f) 
amplification	amplificación (n.f) 
amplifier	amplificador (n.m) 
amplify	amplificar (vblex) 
amplitude	amplitud (n.f) 
ampul	botellita (n.f) 
amputate	amputar (vblex) 
amputation	amputación (n.f) 
Amranto (np) 	Amranto (np.ant) 
Amru (np) 	Amru (np.ant) 
Amsterdam (np) 	Amsterdam (np.loc.f) 
amulet	amuleto (n.m) 
amuse	divertir (vblex) 
amusement	distracción (n.f) 
Amush (np) 	Amush (np.ant) 
Amya (np) 	Amya (np.ant) 
amylase	amilasa (n.f) 
amyloid	amiloide (n.m) 
Amy (np) 	Amy (np.ant) 
Anabel (np) 	Anabel (np.ant) 
Anacario (np) 	Anacario (np.ant) 
anachronism	anacronismo (n.m) 
anachronistic	anacrónico (adj) 
Anacleto (np) 	Anacleto (np.ant) 
anaclitic	anaclítico (adj) 
Anael (np) 	Anael (np.ant) 
anaemia	anemia (n.f) 
anaemic	anémico (n) 
anaemic	anémico (n.GD) 
anaerobic	anaeróbico (adj) 
anaesthesia	anestesia (n.f) 
anaesthesiology	anestesiología (n.f) 
anaesthetic	anestésico (adj) 
anaesthetic	anestésico (n.m) 
anaesthetise	anestesiar (vblex) 
anaesthetist	anestesista (n.mf) 
Anahi (np) 	Anahi (np.ant) 
Anais (np) 	Anais (np.ant) 
Anaïs (np) 	Anaïs (np.ant) 
anal	anal (adj.mf) 
analgesia	analgesia (n.f) 
analgesic	analgésico (adj) 
analgesic	analgésico (n.m) 
analog	analógico (adj) 
analogous	análogo (adj) 
analyse	analizar (vblex) 
analyser	analizador (n.m) 
analysis	análisis (n.m) 
analysis (n.ND) 	análisis (n.m.sp) 
analyst	analista (n.mf) 
analytical	analítico (adj) 
analytically	analíticamente (adv) 
analytic	analítico (adj) 
analyzable	analizable (adj.mf) 
Ananías (np) 	Ananías (np.ant) 
Ana (np) 	Ana (np.ant) 
anaphoric	anafórico (adj) 
anaphylaxis	anafilaxis (n.f) 
anaphylaxis (n.ND) 	anafilaxis (n.f.sp) 
anarchic	anárquico (adj) 
anarchism	anarquismo (n.m) 
anarchist	anarquista (adj.mf) 
anarchist	anarquista (n.mf) 
anarchy	anarquía (n.f) 
Anastaise (np) 	Anastaise (np.ant) 
Anastasia (np) 	Anastasia (np.ant) 
Anastasie (np) 	Anastasie (np.ant) 
Anastasio (np) 	Anastasio (np.ant) 
Anatalón (np) 	Anatalón (np.ant) 
Anatoli (np) 	Anatoli (np.ant) 
Anatolio (np) 	Anatolio (np.ant) 
Anatoly (np) 	Anatoly (np.ant) 
anatomical	anatómico (adj) 
anatomy	anatomía (n.f) 
anatoxin	anatoxina (n.f) 
Anaya (np) 	Anaya (np.ant) 
ancestor	ancestro (n.m) 
ancestor	antecesor (n) 
ancestor	antepasado (n) 
ancestor	antepasado (n.GD) 
ancestor	ascendiente (n.mf) 
anchor	ancla (n.f) 
anchor	anclar (vblex) 
anchor_currency	moneda#_de_reserva (n.f) 
anchor	ensenar (vblex) 
anchovy	anchoa (n.f) 
ancient	antiguo (adj) 
ancillary	subsidiario (adj) 
Andalucia (np) 	Andalucía (np.loc.f) 
andalusian	andaluz (adj) 
Andalusian	andaluz (n) 
Andalusian	andaluz (n.GD) 
andante	andante (adv) 
andantino	andantino (adv) 
and	como (cnjcoo) 
Anderson (np) 	Anderson (np.ant) 
andesine	andesina (n.f) 
andesite	andesita (n.f) 
Andes (np) 	Andes (np.ant) 
Andoquio (np) 	Andoquio (np.ant) 
andorran	andorrano (adj) 
Andorran	andorrano (n) 
Andorran	andorrano (n.GD) 
Andorra (np) 	Andorra (np.loc.f) 
Andrea	Andrea (np) 
Andre_Agassi (np) 	Andre_Agassi (np.ant) 
Andrea (np) 	Andrea (np.ant) 
Andreas (np) 	Andreas (np.ant) 
Andrée (np) 	Andrée (np.ant) 
Andreina (np) 	Andreina (np.ant) 
Andre (np) 	Andre (np.ant) 
André (np) 	André (np.ant) 
Andres (np) 	Andres (np.ant) 
Andrés (np) 	Andrés (np.ant) 
Andreu	Andreu (np) 
Andrew (np) 	Andrew (np.ant) 
Andrócies (np) 	Andrócies (np.ant) 
android	androide (n.m) 
andrology	andrología (n.f) 
Androlo (np) 	Androlo (np.ant) 
Andromaque (np) 	Andromaque (np.ant) 
Andrónico (np) 	Andrónico (np.ant) 
and_vice_versa	y_viceversa (adv) 
and	y (cnjcoo) 
Andy (np) 	Andy (np.ant) 
anecdote	anécdota (n.f) 
anechoic	anecoico (adj) 
anemograph	anemógrafo (n.m) 
anemometer	anemómetro (n.m) 
anemone	anémona (n.f) 
anemophilous	anemófilo (adj) 
Anette (np) 	Anette (np.ant) 
aneurism	aneurisma (n.m) 
anew	de_nuevo (adv) 
Angela_Merkel (np) 	Angela_Merkel (np.ant) 
angel	ángel (n.m) 
Àngel	Àngel (np) 
Angela (np) 	Angela (np.ant) 
Ángela (np) 	Ángela (np.ant) 
Angèle (np) 	Angèle (np.ant) 
Angelica (np) 	Angelica (np.ant) 
Angélica (np) 	Angélica (np.ant) 
Angelina_Jolie (np) 	Angelina_Jolie (np.ant) 
Angelina (np) 	Angelina (np.ant) 
Angeline (np) 	Angeline (np.ant) 
Angelino (np) 	Angelino (np.ant) 
Angelique (np) 	Angelique (np.ant) 
Ángelita (np) 	Ángelita (np.ant) 
Angel (np) 	Angel (np.ant) 
Ángel (np) 	Ángel (np.ant) 
Angelo (np) 	Angelo (np.ant) 
anger	enfurecer (vblex) 
anger	rabia (n.f) 
Angie (np) 	Angie (np.ant) 
Angilberto (np) 	Angilberto (np.ant) 
angina	angina (n.f) 
angioma	angioma (n.m) 
angiosperm	angiosperma (n.f) 
angle	ángulo (n.m) 
Ang_Lee (np) 	Ang_Lee (np.ant) 
angler	rape (n.m) 
anglicism	anglicismo (n.m) 
anglo-saxon	anglosajón (adj) 
Anglo-Saxon	anglosajón (n) 
Anglo-Saxon	anglosajón (n.GD) 
angolan	angoleño (adj) 
Angola (np) 	Angola (np.loc.f) 
angora	angora (n.f) 
angrily	furiosamente (adv) 
angry	enojado (adj) 
angström	angstrom (n.m) 
angular	angular (adj.mf) 
anhydride	anhídrido (n.m) 
Aniano (np) 	Aniano (np.ant) 
Anícar (np) 	Anícar (np.ant) 
Aniceto (np) 	Aniceto (np.ant) 
Anika (np) 	Anika (np.ant) 
animal	animal (adj.mf) 
animal	animal (n.m) 
animality	animalidad (n.f) 
animal	res (n.f) 
animation	animación (n.f) 
animism	animismo (n.m) 
animosity	animosidad (n.f) 
anion	anión (n.m) 
Anisio (np) 	Anisio (np.ant) 
Anís (np) 	Anís (np.ant) 
anisotropic	anisotrópico (adj) 
anisotropic	anisótropo (adj) 
anisotropy	anisotropía (n.f) 
Anissa (np) 	Anissa (np.ant) 
Anita (np) 	Anita (np.ant) 
Aniyah (np) 	Aniyah (np.ant) 
Aniya (np) 	Aniya (np.ant) 
Anjali (np) 	Anjali (np.ant) 
Anje_Duhalde (np) 	Anje_Duhalde (np.ant) 
Anjelica_Huston (np) 	Anjelica_Huston (np.ant) 
Anje (np) 	Anje (np.ant) 
Ankara (np) 	Ankara (np.loc.f) 
ankle	tobillo (n.m) 
Anna	Anna (np) 
Annabella (np) 	Annabella (np.ant) 
Annabelle (np) 	Annabelle (np.ant) 
Annabel (np) 	Annabel (np.ant) 
Annalisa (np) 	Annalisa (np.ant) 
Annalise (np) 	Annalise (np.ant) 
Anna (np) 	Anna (np.ant) 
annelid	anélido (n.m) 
Anne-Marie (np) 	Anne-Marie (np.ant) 
Anne (np) 	Anne (np.ant) 
Annetta (np) 	Annetta (np.ant) 
Annette (np) 	Annette (np.ant) 
annex	anexionar (vblex) 
annex	anexo (n.m) 
annexation	anexión (n.f) 
annexationist	anexionista (adj.mf) 
annexationist	anexionista (n.mf) 
Annie (np) 	Annie (np.ant) 
annihilate	aniquilar (vblex) 
annihilation	aniquilación (n.f) 
Annika (np) 	Annika (np.ant) 
anniversary	aniversario (n.m) 
Ann (np) 	Ann (np.ant) 
announce	anunciar (vblex) 
announcement	anuncio (n.m) 
announcement	convocatoria (n.f) 
annoyance	molestia (n.f) 
annoy	dar#_la_lata (vblex) 
annoying	molesto (adj) 
annoy	molestar (vblex) 
annual	anual (adj.mf) 
annually	anualmente (adv) 
annular	anular (adj.mf) 
Annunciata (np) 	Annunciata (np.ant) 
Annunziata (np) 	Annunziata (np.ant) 
anode	ánodo (n.m) 
anointing	unción (n.f) 
Anolfo (np) 	Anolfo (np.ant) 
anomalous	anómalo (adj) 
anomaly	anomalía (n.f) 
Anonciada (np) 	Anonciada (np.ant) 
anonymity	anonimato (n.m) 
anonymous	anónimo (adj) 
anorexia	anorexia (n.f) 
another (det.ind) 	otro (det.ind.f.sg) 
another (det.ind) 	otro (det.ind.m.sg) 
another_one (prn.tn.m) 	otro (prn.tn.GD.sg) 
another	otro (det.ind.GD) 
another (prn.tn.m) 	otro (prn.tn.f.sg) 
another (prn.tn.m) 	otro (prn.tn.GD.sg) 
another (prn.tn.m) 	otro (prn.tn.m.sg) 
Anouk (np) 	Anouk (np.ant) 
Anouska (np) 	Anouska (np.ant) 
anoxia	anoxia (n.f) 
Ansaldo (np) 	Ansaldo (np.ant) 
Ansell (np) 	Ansell (np.ant) 
Anselme (np) 	Anselme (np.ant) 
Anselmo (np) 	Anselmo (np.ant) 
Ansel (np) 	Ansel (np.ant) 
ANSI	ANSI (n.acr.m) 
Ansley (np) 	Ansley (np.ant) 
answer	contestar (vblex) 
answering_machine	contestador_automático (n.m) 
answer	responder (vblex) 
answer	respuesta (n.f) 
Antarctica (np) 	Antártida (np.loc.f) 
antarctic	antárctico (adj) 
Antarctic_Ocean (np) 	océano_Antártico (np.loc.m) 
Antares (np) 	Antares (np.ant) 
anteater	hervidero (n.m) 
